# Experiment: L2 Regularization Parameter Sweep
# Batch Size: 200
# Epochs: 150
# -------------------------------------------

# Results with lambda equal to 1e-05

accuracy,loss,val_accuracy,val_loss
0.9696249961853027,0.11053484678268433,0.9664999842643738,0.08881905674934387
0.965499997138977,0.11278530955314636,0.9670000076293945,0.08743328601121902
0.9671249985694885,0.10733598470687866,0.9695000052452087,0.08386757969856262
0.9681249856948853,0.10596641898155212,0.9704999923706055,0.08101706951856613
0.96875,0.10057827085256577,0.9714999794960022,0.07905323058366776
0.9725000262260437,0.09606145322322845,0.9704999923706055,0.0753701850771904
0.9702500104904175,0.09662524610757828,0.9710000157356262,0.07529334723949432
0.9710000157356262,0.09289351105690002,0.972000002861023,0.07401923835277557
0.9732499718666077,0.08712577074766159,0.9714999794960022,0.07221589237451553
0.9736250042915344,0.08773548156023026,0.972000002861023,0.07135713845491409
0.9731249809265137,0.08668053895235062,0.9729999899864197,0.07005215436220169
0.9742500185966492,0.08544331043958664,0.9739999771118164,0.06949121505022049
0.9748749732971191,0.08749078959226608,0.9750000238418579,0.06807350367307663
0.9750000238418579,0.08521542698144913,0.9754999876022339,0.06711183488368988
0.9754999876022339,0.08420062065124512,0.9764999747276306,0.06556487828493118
0.9772499799728394,0.0801483541727066,0.9745000004768372,0.06477054953575134
0.9797499775886536,0.07522709667682648,0.9760000109672546,0.06438900530338287
0.9776250123977661,0.07790569216012955,0.9750000238418579,0.06302370131015778
0.9768750071525574,0.07874280959367752,0.9769999980926514,0.06314177066087723
0.9761250019073486,0.0754399523139,0.9769999980926514,0.061954375356435776
0.9789999723434448,0.0740082710981369,0.9764999747276306,0.061627451330423355
0.9778749942779541,0.07468574494123459,0.9775000214576721,0.060615479946136475
0.9792500138282776,0.07224675267934799,0.9779999852180481,0.060631077736616135
0.9767500162124634,0.07410839945077896,0.9775000214576721,0.06081067770719528
0.9797499775886536,0.07103848457336426,0.9775000214576721,0.059383850544691086
0.9785000085830688,0.07128173112869263,0.9794999957084656,0.05889316275715828
0.9801250100135803,0.06997193396091461,0.9789999723434448,0.05926899611949921
0.9781249761581421,0.0701863169670105,0.9789999723434448,0.05887732282280922
0.9788749814033508,0.07034403085708618,0.9789999723434448,0.05817478150129318
0.9801250100135803,0.06858264654874802,0.9789999723434448,0.058790966868400574
0.9806249737739563,0.06382913142442703,0.9794999957084656,0.05832437798380852
0.981374979019165,0.06624414026737213,0.9810000061988831,0.05696737393736839
0.9800000190734863,0.06686529517173767,0.9789999723434448,0.05766429007053375
0.981124997138977,0.06509511917829514,0.9785000085830688,0.057844940572977066
0.9807500243186951,0.0639236569404602,0.9794999957084656,0.05758106708526611
0.9807500243186951,0.06574820727109909,0.9804999828338623,0.05662956088781357
0.9818750023841858,0.0639931708574295,0.9810000061988831,0.05735704302787781
0.981249988079071,0.06169440969824791,0.9819999933242798,0.056026801466941833
0.9816250205039978,0.06413968652486801,0.9819999933242798,0.05692325532436371
0.984125018119812,0.06222423538565636,0.9810000061988831,0.05609150230884552
0.9822499752044678,0.06209375336766243,0.9804999828338623,0.055750228464603424
0.9831249713897705,0.06073128432035446,0.9804999828338623,0.055353570729494095
0.9807500243186951,0.06314254552125931,0.9804999828338623,0.05551781877875328
0.9808750152587891,0.06252118945121765,0.9804999828338623,0.055583350360393524
0.9827499985694885,0.05996262654662132,0.9815000295639038,0.055223867297172546
0.9832500219345093,0.0589609257876873,0.9825000166893005,0.0552104189991951
0.9819999933242798,0.06027240678668022,0.9815000295639038,0.05459899827837944
0.9832500219345093,0.056701794266700745,0.9815000295639038,0.0549626424908638
0.9833750128746033,0.05709356069564819,0.9819999933242798,0.05506553873419762
0.984499990940094,0.05646752193570137,0.9825000166893005,0.05488289147615433
0.981249988079071,0.061682671308517456,0.9829999804496765,0.0543767474591732
0.9836249947547913,0.056726451963186264,0.9829999804496765,0.053901102393865585
0.9822499752044678,0.057626839727163315,0.9825000166893005,0.054582107812166214
0.984000027179718,0.05589628964662552,0.9835000038146973,0.05364363268017769
0.984499990940094,0.055775418877601624,0.9819999933242798,0.05393034219741821
0.9852499961853027,0.0545288622379303,0.984000027179718,0.054103489965200424
0.984499990940094,0.0559423491358757,0.9825000166893005,0.05406379699707031
0.9835000038146973,0.05686626583337784,0.9819999933242798,0.0534939207136631
0.984375,0.054593466222286224,0.984000027179718,0.053578756749629974
0.9848750233650208,0.05532246455550194,0.984000027179718,0.05330771580338478
0.984624981880188,0.05389415845274925,0.9835000038146973,0.05352332815527916
0.9854999780654907,0.05161187797784805,0.9825000166893005,0.053620487451553345
0.9838749766349792,0.05419921875,0.9825000166893005,0.053175512701272964
0.9837499856948853,0.054769519716501236,0.984499990940094,0.054345205426216125
0.984624981880188,0.054255273193120956,0.9835000038146973,0.053492676466703415
0.9838749766349792,0.05328004062175751,0.9829999804496765,0.05463889241218567
0.9856250286102295,0.05303953215479851,0.9835000038146973,0.05318109691143036
0.9852499961853027,0.05115620046854019,0.9835000038146973,0.05300828069448471
0.9854999780654907,0.05160345137119293,0.9825000166893005,0.05397787317633629
0.9854999780654907,0.050046227872371674,0.9835000038146973,0.05315927788615227
0.984250009059906,0.05433230102062225,0.984000027179718,0.05326418951153755
0.9856250286102295,0.050720199942588806,0.984000027179718,0.05307970941066742
0.9866250157356262,0.05025319755077362,0.9835000038146973,0.053136374801397324
0.984250009059906,0.05092691257596016,0.984499990940094,0.05307469516992569
0.984499990940094,0.048776838928461075,0.984000027179718,0.05287615582346916
0.9856250286102295,0.050601761788129807,0.9850000143051147,0.052257660776376724
0.984499990940094,0.05010472983121872,0.984000027179718,0.05357573553919792
0.9854999780654907,0.050152458250522614,0.9850000143051147,0.05228469520807266
0.9848750233650208,0.048093099147081375,0.984000027179718,0.05294325202703476
0.9863749742507935,0.048881638795137405,0.9835000038146973,0.05252254754304886
0.9860000014305115,0.04737549275159836,0.9835000038146973,0.05345511808991432
0.9866250157356262,0.04891033098101616,0.984499990940094,0.05289442464709282
0.9857500195503235,0.047694116830825806,0.9835000038146973,0.05346427857875824
0.9861249923706055,0.046813495457172394,0.9829999804496765,0.05358242616057396
0.9863749742507935,0.04859107732772827,0.9829999804496765,0.05336470529437065
0.9856250286102295,0.04861640930175781,0.984000027179718,0.05212578922510147
0.9857500195503235,0.0482201874256134,0.984499990940094,0.05340469628572464
0.9860000014305115,0.04926281422376633,0.984000027179718,0.05285827815532684
0.9860000014305115,0.04628631845116615,0.984499990940094,0.05297530069947243
0.9858750104904175,0.04706345498561859,0.984000027179718,0.05341818183660507
0.9854999780654907,0.04706474393606186,0.984000027179718,0.05355856567621231
0.9872499704360962,0.04746513441205025,0.9854999780654907,0.05257001891732216
0.9868749976158142,0.046421270817518234,0.9854999780654907,0.05336857587099075
0.9860000014305115,0.04924457520246506,0.9850000143051147,0.052750829607248306
0.9867500066757202,0.04650762677192688,0.984499990940094,0.05316751450300217
0.9862499833106995,0.046869900077581406,0.9854999780654907,0.052743956446647644
0.9861249923706055,0.044967398047447205,0.9854999780654907,0.05354490876197815
0.9877499938011169,0.04544442892074585,0.9850000143051147,0.05351213738322258
0.987625002861023,0.04561541602015495,0.9850000143051147,0.05299796909093857
0.9866250157356262,0.04487920179963112,0.984499990940094,0.05316763371229172
0.9869999885559082,0.04592420160770416,0.9850000143051147,0.05415736883878708
0.9871249794960022,0.04539070650935173,0.9850000143051147,0.053781457245349884
0.9883750081062317,0.04393146187067032,0.984499990940094,0.05371464043855667
0.9856250286102295,0.04605093225836754,0.984000027179718,0.05294490233063698
0.9886249899864197,0.042717088013887405,0.9835000038146973,0.05500651150941849
0.9872499704360962,0.045880354940891266,0.984499990940094,0.05317522957921028
0.9868749976158142,0.04543740674853325,0.984000027179718,0.05427158623933792
0.9878749847412109,0.04253906384110451,0.984000027179718,0.054842013865709305
0.987375020980835,0.043303970247507095,0.9835000038146973,0.055234167724847794
0.9863749742507935,0.044745855033397675,0.984000027179718,0.0534115694463253
0.9881250262260437,0.04359113797545433,0.984000027179718,0.05473226681351662
0.9857500195503235,0.043563976883888245,0.984000027179718,0.054559025913476944
0.9872499704360962,0.04353060945868492,0.9835000038146973,0.055025365203619
0.9862499833106995,0.04447360336780548,0.984000027179718,0.054008305072784424
0.9867500066757202,0.042389728128910065,0.9835000038146973,0.054448965936899185
0.9869999885559082,0.04501687362790108,0.9850000143051147,0.05463803559541702
0.987500011920929,0.043207474052906036,0.9835000038146973,0.05447971075773239
0.9869999885559082,0.04334041476249695,0.984000027179718,0.05497308075428009
0.987625002861023,0.042936887592077255,0.984000027179718,0.05409591645002365
0.9878749847412109,0.041951194405555725,0.984000027179718,0.05453360825777054
0.9866250157356262,0.04364914447069168,0.9815000295639038,0.05646337568759918
0.987625002861023,0.04141794517636299,0.9850000143051147,0.05359711870551109
0.9878749847412109,0.04328560084104538,0.984000027179718,0.05434834957122803


# Results with lambda equal to 0.0001

accuracy,loss,val_accuracy,val_loss
0.35199999809265137,1.0947710275650024,0.4390000104904175,1.0856415033340454
0.4417499899864197,1.0668596029281616,0.4894999861717224,1.0437086820602417
0.5077499747276306,1.0028483867645264,0.5835000276565552,0.9527621865272522
0.6044999957084656,0.9021897315979004,0.6830000281333923,0.8309983611106873
0.6888750195503235,0.7826520800590515,0.7549999952316284,0.707084059715271
0.7491250038146973,0.6735386848449707,0.8009999990463257,0.5958721041679382
0.7906249761581421,0.5842620730400085,0.8399999737739563,0.49939414858818054
0.824999988079071,0.5058374404907227,0.8675000071525574,0.41857820749282837
0.8513749837875366,0.4351359009742737,0.8914999961853027,0.3529224693775177
0.8692499995231628,0.3879602253437042,0.9114999771118164,0.3018329441547394
0.8916249871253967,0.3363901972770691,0.9200000166893005,0.2622945308685303
0.9016249775886536,0.30539441108703613,0.9269999861717224,0.23573048412799835
0.906000018119812,0.28008076548576355,0.9340000152587891,0.21670541167259216
0.9158750176429749,0.25747087597846985,0.9350000023841858,0.19993850588798523
0.9206249713897705,0.24495166540145874,0.9359999895095825,0.18774983286857605
0.925125002861023,0.22758617997169495,0.9409999847412109,0.17707061767578125
0.9267500042915344,0.22008760273456573,0.9399999976158142,0.1681719720363617
0.9331250190734863,0.2053719013929367,0.9459999799728394,0.1621599793434143
0.9316250085830688,0.20343804359436035,0.949999988079071,0.15515737235546112
